"geo","sex","edu.att","age.group","year","deaths.new","pop.size","age","mx","mx.tot","pop.tot","deaths.tot","deaths_edu_prop"
"Georgia","M","secondary.higher","30-34",2009,NA,145180,30,NA,0.00269018772,147200,396,NA
"Georgia","M","secondary.higher","35-39",2009,NA,136460,35,NA,0.00383025348,138160,530,NA
"Georgia","M","noEdu.primary","40-44",2009,NA,1680,40,NA,0.00573387324,137000,786,NA
"Georgia","M","noEdu.primary","45-49",2009,NA,1880,45,NA,0.00896266026,149960,1345,NA
"Georgia","M","secondary.higher","50-54",2009,NA,133780,50,NA,0.0130256658,135840,1770,NA
"Georgia","M","secondary.higher","55-59",2009,NA,106880,55,NA,0.0184056364,109040,2007,NA
"Georgia","M","noEdu.primary","60-64",2009,NA,2940,60,NA,0.0260431762,80640,2101,NA
"Georgia","M","noEdu.primary","65-69",2009,NA,5620,65,NA,0.0395246852,69460,2746,NA
"Georgia","M","secondary.higher","70-74",2009,NA,67900,70,NA,0.0581129396,78620,4569,NA
"Georgia","M","secondary.higher","75-79",2009,NA,37140,75,NA,0.0951809694,49680,4729,NA
"Georgia","M","noEdu.primary","80-84",2009,NA,11900,80,NA,0.144109698,30780,4436,NA
"Georgia","M","noEdu.primary","85+",2009,NA,5940,85,NA,0.243513406337907,9500,2314,NA
"Georgia","F","secondary.higher","15-19",2009,NA,158160,15,NA,0.000321537584,167420,54,NA
"Georgia","F","secondary.higher","20-24",2009,NA,174820,20,NA,0.000423660832,177640,76,NA
"Georgia","F","noEdu.primary","25-29",2009,NA,2500,25,NA,0.00055362607,162860,91,NA
"Georgia","F","noEdu.primary","30-34",2009,NA,1960,30,NA,0.000797288232,155820,125,NA
"Georgia","F","secondary.higher","35-39",2009,NA,146400,35,NA,0.0011045037,148160,164,NA
"Georgia","F","secondary.higher","40-44",2009,NA,152980,40,NA,0.00175780556,155080,273,NA
"Georgia","F","noEdu.primary","45-49",2009,NA,2640,45,NA,0.00270493822,174040,471,NA
"Georgia","F","noEdu.primary","50-54",2009,NA,3160,50,NA,0.00415304664,156600,651,NA
"Georgia","F","secondary.higher","55-59",2009,NA,126080,55,NA,0.0065079038,129860,846,NA
"Georgia","F","secondary.higher","60-64",2009,NA,97080,60,NA,0.0104044412,102060,1062,NA
"Georgia","F","noEdu.primary","65-69",2009,NA,8680,65,NA,0.0180463836,96440,1741,NA
"Georgia","F","noEdu.primary","70-74",2009,NA,16000,70,NA,0.0321689534,112660,3625,NA
"Georgia","F","secondary.higher","75-79",2009,NA,58300,75,NA,0.059210545,76820,4549,NA
"Georgia","F","secondary.higher","80-84",2009,NA,39280,80,NA,0.1021870434,60800,6213,NA
"Georgia","F","noEdu.primary","85+",2009,NA,18460,85,NA,0.203538743877869,32720,6660,NA
"Georgia","M","noEdu.primary","15-19",2009,NA,9980,15,NA,0.000773687536,170460,132,NA
"Georgia","M","secondary.higher","20-24",2009,NA,176960,20,NA,0.00146834876,179960,265,NA
"Georgia","M","secondary.higher","25-29",2009,NA,157320,25,NA,0.00185492696,159980,297,NA
"Georgia","M","noEdu.primary","30-34",2009,NA,2020,30,NA,0.00269018772,147200,396,NA
"Georgia","M","noEdu.primary","35-39",2009,NA,1700,35,NA,0.00383025348,138160,530,NA
"Georgia","M","secondary.higher","40-44",2009,NA,135320,40,NA,0.00573387324,137000,786,NA
"Georgia","M","secondary.higher","45-49",2009,NA,148080,45,NA,0.00896266026,149960,1345,NA
"Georgia","M","noEdu.primary","50-54",2009,NA,2060,50,NA,0.0130256658,135840,1770,NA
"Georgia","M","noEdu.primary","55-59",2009,NA,2160,55,NA,0.0184056364,109040,2007,NA
"Georgia","M","secondary.higher","60-64",2009,NA,77700,60,NA,0.0260431762,80640,2101,NA
"Georgia","M","secondary.higher","65-69",2009,NA,63840,65,NA,0.0395246852,69460,2746,NA
"Georgia","M","noEdu.primary","70-74",2009,NA,10720,70,NA,0.0581129396,78620,4569,NA
"Georgia","M","noEdu.primary","75-79",2009,NA,12540,75,NA,0.0951809694,49680,4729,NA
"Georgia","M","secondary.higher","80-84",2009,NA,18880,80,NA,0.144109698,30780,4436,NA
"Georgia","M","secondary.higher","85+",2009,NA,3560,85,NA,0.243513406337907,9500,2314,NA
"Georgia","F","noEdu.primary","15-19",2010,NA,8900,15,NA,0.00029915835,160700,49,NA
"Georgia","F","noEdu.primary","20-24",2010,NA,2800,20,NA,0.0003581933,178000,64,NA
"Georgia","F","secondary.higher","25-29",2010,NA,159200,25,NA,0.00050485588,161800,82,NA
"Georgia","F","secondary.higher","30-34",2010,NA,153700,30,NA,0.00073685919,155700,115,NA
"Georgia","F","noEdu.primary","35-39",2010,NA,1700,35,NA,0.0010180845,147200,150,NA
"Georgia","F","noEdu.primary","40-44",2010,NA,1900,40,NA,0.0016399934,146200,240,NA
"Georgia","F","secondary.higher","45-49",2010,NA,171400,45,NA,0.0026549655,173900,462,NA
"Georgia","F","secondary.higher","50-54",2010,NA,156500,50,NA,0.0041217048,159500,658,NA
"Georgia","F","noEdu.primary","55-59",2010,NA,3400,55,NA,0.0065452782,131500,861,NA
"Georgia","F","noEdu.primary","60-64",2010,NA,4500,60,NA,0.010311151,104700,1080,NA
"Georgia","F","secondary.higher","65-69",2010,NA,79700,65,NA,0.01673534,86100,1441,NA
"Georgia","F","secondary.higher","70-74",2010,NA,101700,70,NA,0.031737025,116400,3695,NA
"Georgia","F","noEdu.primary","75-79",2010,NA,15500,75,NA,0.058144793,73500,4274,NA
"Georgia","F","noEdu.primary","80-84",2010,NA,21400,80,NA,0.10274712,64800,6659,NA
"Georgia","F","secondary.higher","85+",2010,NA,15900,85,NA,0.20656008443422,34100,7044,NA
"Georgia","M","secondary.higher","15-19",2010,NA,153800,15,NA,0.00078385036,163400,129,NA
"Georgia","M","noEdu.primary","20-24",2010,NA,3000,20,NA,0.0014175545,181400,258,NA
"Georgia","M","noEdu.primary","25-29",2010,NA,2800,25,NA,0.0016796182,161300,271,NA
"Georgia","M","secondary.higher","30-34",2010,NA,145200,30,NA,0.0025061207,147300,370,NA
"Georgia","M","secondary.higher","35-39",2010,NA,136800,35,NA,0.0035592149,138500,493,NA
"Georgia","M","noEdu.primary","40-44",2010,NA,1600,40,NA,0.0053802751,130800,704,NA
"Georgia","M","noEdu.primary","45-49",2010,NA,1800,45,NA,0.0088018339,148600,1308,NA
"Georgia","M","secondary.higher","50-54",2010,NA,135800,50,NA,0.012811139,137800,1766,NA
"Georgia","M","secondary.higher","55-59",2010,NA,109100,55,NA,0.018577925,111000,2063,NA
"Georgia","M","noEdu.primary","60-64",2010,NA,2500,60,NA,0.026598035,82800,2203,NA
"Georgia","M","noEdu.primary","65-69",2010,NA,3800,65,NA,0.03712725,60500,2247,NA
"Georgia","M","secondary.higher","70-74",2010,NA,71400,70,NA,0.057996842,80900,4692,NA
"Georgia","M","secondary.higher","75-79",2010,NA,37800,75,NA,0.095018632,48300,4590,NA
"Georgia","M","noEdu.primary","80-84",2010,NA,12300,80,NA,0.14487953,33900,4912,NA
"Georgia","M","noEdu.primary","85+",2010,NA,6000,85,NA,0.24670718337717,10100,2492,NA
"Georgia","F","secondary.higher","15-19",2010,NA,151800,15,NA,0.00029915835,160700,49,NA
"Georgia","F","secondary.higher","20-24",2010,NA,175200,20,NA,0.0003581933,178000,64,NA
"Georgia","F","noEdu.primary","25-29",2010,NA,2600,25,NA,0.00050485588,161800,82,NA
"Georgia","F","noEdu.primary","30-34",2010,NA,2000,30,NA,0.00073685919,155700,115,NA
"Georgia","F","secondary.higher","35-39",2010,NA,145500,35,NA,0.0010180845,147200,150,NA
"Georgia","F","secondary.higher","40-44",2010,NA,144300,40,NA,0.0016399934,146200,240,NA
"Georgia","F","noEdu.primary","45-49",2010,NA,2500,45,NA,0.0026549655,173900,462,NA
"Georgia","F","noEdu.primary","50-54",2010,NA,3000,50,NA,0.0041217048,159500,658,NA
"Georgia","F","secondary.higher","55-59",2010,NA,128100,55,NA,0.0065452782,131500,861,NA
"Georgia","F","secondary.higher","60-64",2010,NA,100200,60,NA,0.010311151,104700,1080,NA
"Georgia","F","noEdu.primary","65-69",2010,NA,6400,65,NA,0.01673534,86100,1441,NA
"Georgia","F","noEdu.primary","70-74",2010,NA,14700,70,NA,0.031737025,116400,3695,NA
"Georgia","F","secondary.higher","75-79",2010,NA,58000,75,NA,0.058144793,73500,4274,NA
"Georgia","F","secondary.higher","80-84",2010,NA,43400,80,NA,0.10274712,64800,6659,NA
"Georgia","F","noEdu.primary","85+",2010,NA,18200,85,NA,0.20656008443422,34100,7044,NA
"Georgia","M","noEdu.primary","15-19",2010,NA,9600,15,NA,0.00078385036,163400,129,NA
"Georgia","M","secondary.higher","20-24",2010,NA,178400,20,NA,0.0014175545,181400,258,NA
"Georgia","M","secondary.higher","25-29",2010,NA,158500,25,NA,0.0016796182,161300,271,NA
"Georgia","M","noEdu.primary","30-34",2010,NA,2100,30,NA,0.0025061207,147300,370,NA
"Georgia","M","noEdu.primary","35-39",2010,NA,1700,35,NA,0.0035592149,138500,493,NA
"Georgia","M","secondary.higher","40-44",2010,NA,129200,40,NA,0.0053802751,130800,704,NA
"Georgia","M","secondary.higher","45-49",2010,NA,146800,45,NA,0.0088018339,148600,1308,NA
"Georgia","M","noEdu.primary","50-54",2010,NA,2000,50,NA,0.012811139,137800,1766,NA
"Georgia","M","noEdu.primary","55-59",2010,NA,1900,55,NA,0.018577925,111000,2063,NA
"Georgia","M","secondary.higher","60-64",2010,NA,80300,60,NA,0.026598035,82800,2203,NA
"Georgia","M","secondary.higher","65-69",2010,NA,56700,65,NA,0.03712725,60500,2247,NA
"Georgia","M","noEdu.primary","70-74",2010,NA,9500,70,NA,0.057996842,80900,4692,NA
"Georgia","M","noEdu.primary","75-79",2010,NA,10500,75,NA,0.095018632,48300,4590,NA
"Georgia","M","secondary.higher","80-84",2010,NA,21600,80,NA,0.14487953,33900,4912,NA
"Georgia","M","secondary.higher","85+",2010,NA,4100,85,NA,0.24670718337717,10100,2492,NA
"Georgia","F","noEdu.primary","15-19",2011,NA,8360,15,NA,0.00029248625,150820,45,NA
"Georgia","F","noEdu.primary","20-24",2011,NA,2700,20,NA,0.000351267072,180280,64,NA
"Georgia","F","secondary.higher","25-29",2011,NA,170940,25,NA,0.000495917566,173480,87,NA
"Georgia","F","secondary.higher","30-34",2011,NA,165280,30,NA,0.000724270144,167340,122,NA
"Georgia","F","noEdu.primary","35-39",2011,NA,1720,35,NA,0.001000690792,160520,161,NA
"Georgia","F","noEdu.primary","40-44",2011,NA,1840,40,NA,0.00161147216,158100,255,NA
"Georgia","F","secondary.higher","45-49",2011,NA,177160,45,NA,0.00260769006,179500,469,NA
"Georgia","F","secondary.higher","50-54",2011,NA,170020,50,NA,0.00404653718,172840,700,NA
"Georgia","F","noEdu.primary","55-59",2011,NA,3260,55,NA,0.00642328638,147880,950,NA
"Georgia","F","noEdu.primary","60-64",2011,NA,4260,60,NA,0.01011579662,120460,1219,NA
"Georgia","F","secondary.higher","65-69",2011,NA,91500,65,NA,0.0164170992,97440,1600,NA
"Georgia","F","secondary.higher","70-74",2011,NA,101780,70,NA,0.0311451366,114660,3572,NA
"Georgia","F","noEdu.primary","75-79",2011,NA,14660,75,NA,0.0571171814,83140,4749,NA
"Georgia","F","noEdu.primary","80-84",2011,NA,19080,80,NA,0.1011526596,64080,6482,NA
"Georgia","F","secondary.higher","85+",2011,NA,18840,85,NA,0.204393880428376,36060,7371,NA
"Georgia","M","secondary.higher","15-19",2011,NA,146480,15,NA,0.000752864294,155660,118,NA
"Georgia","M","noEdu.primary","20-24",2011,NA,2920,20,NA,0.0013681559,181280,249,NA
"Georgia","M","noEdu.primary","25-29",2011,NA,2740,25,NA,0.00162662858,170660,278,NA
"Georgia","M","secondary.higher","30-34",2011,NA,154500,30,NA,0.00243415326,156660,382,NA
"Georgia","M","secondary.higher","35-39",2011,NA,146940,35,NA,0.0034678806,148660,516,NA
"Georgia","M","noEdu.primary","40-44",2011,NA,1600,40,NA,0.00526095046,142100,748,NA
"Georgia","M","noEdu.primary","45-49",2011,NA,1720,45,NA,0.00863932218,153900,1330,NA
"Georgia","M","secondary.higher","50-54",2011,NA,147160,50,NA,0.0126205008,149080,1882,NA
"Georgia","M","secondary.higher","55-59",2011,NA,122260,55,NA,0.0183584306,124120,2279,NA
"Georgia","M","noEdu.primary","60-64",2011,NA,2320,60,NA,0.026343961,94720,2496,NA
"Georgia","M","noEdu.primary","65-69",2011,NA,3480,65,NA,0.0368230422,69240,2550,NA
"Georgia","M","secondary.higher","70-74",2011,NA,70320,70,NA,0.0575540008,78520,4520,NA
"Georgia","M","secondary.higher","75-79",2011,NA,43440,75,NA,0.09427177,53040,5001,NA
"Georgia","M","noEdu.primary","80-84",2011,NA,10900,80,NA,0.143753962,33540,4822,NA
"Georgia","M","noEdu.primary","85+",2011,NA,6000,85,NA,0.245128962313348,11740,2878,NA
"Georgia","F","secondary.higher","15-19",2011,NA,142460,15,NA,0.00029248625,150820,45,NA
"Georgia","F","secondary.higher","20-24",2011,NA,177580,20,NA,0.000351267072,180280,64,NA
"Georgia","F","noEdu.primary","25-29",2011,NA,2540,25,NA,0.000495917566,173480,87,NA
"Georgia","F","noEdu.primary","30-34",2011,NA,2060,30,NA,0.000724270144,167340,122,NA
"Georgia","F","secondary.higher","35-39",2011,NA,158800,35,NA,0.001000690792,160520,161,NA
"Georgia","F","secondary.higher","40-44",2011,NA,156260,40,NA,0.00161147216,158100,255,NA
"Georgia","F","noEdu.primary","45-49",2011,NA,2340,45,NA,0.00260769006,179500,469,NA
"Georgia","F","noEdu.primary","50-54",2011,NA,2820,50,NA,0.00404653718,172840,700,NA
"Georgia","F","secondary.higher","55-59",2011,NA,144620,55,NA,0.00642328638,147880,950,NA
"Georgia","F","secondary.higher","60-64",2011,NA,116200,60,NA,0.01011579662,120460,1219,NA
"Georgia","F","noEdu.primary","65-69",2011,NA,5940,65,NA,0.0164170992,97440,1600,NA
"Georgia","F","noEdu.primary","70-74",2011,NA,12880,70,NA,0.0311451366,114660,3572,NA
"Georgia","F","secondary.higher","75-79",2011,NA,68480,75,NA,0.0571171814,83140,4749,NA
"Georgia","F","secondary.higher","80-84",2011,NA,45000,80,NA,0.1011526596,64080,6482,NA
"Georgia","F","noEdu.primary","85+",2011,NA,17220,85,NA,0.204393880428376,36060,7371,NA
"Georgia","M","noEdu.primary","15-19",2011,NA,9180,15,NA,0.000752864294,155660,118,NA
"Georgia","M","secondary.higher","20-24",2011,NA,178360,20,NA,0.0013681559,181280,249,NA
"Georgia","M","secondary.higher","25-29",2011,NA,167920,25,NA,0.00162662858,170660,278,NA
"Georgia","M","noEdu.primary","30-34",2011,NA,2160,30,NA,0.00243415326,156660,382,NA
"Georgia","M","noEdu.primary","35-39",2011,NA,1720,35,NA,0.0034678806,148660,516,NA
"Georgia","M","secondary.higher","40-44",2011,NA,140500,40,NA,0.00526095046,142100,748,NA
"Georgia","M","secondary.higher","45-49",2011,NA,152180,45,NA,0.00863932218,153900,1330,NA
"Georgia","M","noEdu.primary","50-54",2011,NA,1920,50,NA,0.0126205008,149080,1882,NA
"Georgia","M","noEdu.primary","55-59",2011,NA,1860,55,NA,0.0183584306,124120,2279,NA
"Georgia","M","secondary.higher","60-64",2011,NA,92400,60,NA,0.026343961,94720,2496,NA
"Georgia","M","secondary.higher","65-69",2011,NA,65760,65,NA,0.0368230422,69240,2550,NA
"Georgia","M","noEdu.primary","70-74",2011,NA,8200,70,NA,0.0575540008,78520,4520,NA
"Georgia","M","noEdu.primary","75-79",2011,NA,9600,75,NA,0.09427177,53040,5001,NA
"Georgia","M","secondary.higher","80-84",2011,NA,22640,80,NA,0.143753962,33540,4822,NA
"Georgia","M","secondary.higher","85+",2011,NA,5740,85,NA,0.245128962313348,11740,2878,NA
"Georgia","F","noEdu.primary","15-19",2012,NA,7820,15,NA,0.00028581415,140940,41,NA
"Georgia","F","noEdu.primary","20-24",2012,NA,2600,20,NA,0.000344340844,182560,63,NA
"Georgia","F","secondary.higher","25-29",2012,NA,182680,25,NA,0.000486979252,185160,91,NA
"Georgia","F","secondary.higher","30-34",2012,NA,176860,30,NA,0.000711681098,178980,128,NA
"Georgia","F","noEdu.primary","35-39",2012,NA,1740,35,NA,0.000983297084,173840,171,NA
"Georgia","F","noEdu.primary","40-44",2012,NA,1780,40,NA,0.00158295092,170000,270,NA
"Georgia","F","secondary.higher","45-49",2012,NA,182920,45,NA,0.00256041462,185100,474,NA
"Georgia","F","secondary.higher","50-54",2012,NA,183540,50,NA,0.00397136956,186180,740,NA
"Georgia","F","noEdu.primary","55-59",2012,NA,3120,55,NA,0.00630129456,164260,1036,NA
"Georgia","F","noEdu.primary","60-64",2012,NA,4020,60,NA,0.00992044224,136220,1352,NA
"Georgia","F","secondary.higher","65-69",2012,NA,103300,65,NA,0.0160988584,108780,1752,NA
"Georgia","F","secondary.higher","70-74",2012,NA,101860,70,NA,0.0305532482,112920,3451,NA
"Georgia","F","noEdu.primary","75-79",2012,NA,13820,75,NA,0.0560895698,92780,5204,NA
"Georgia","F","noEdu.primary","80-84",2012,NA,16760,80,NA,0.0995581992,63360,6309,NA
"Georgia","F","secondary.higher","85+",2012,NA,21780,85,NA,0.202227676422532,38020,7689,NA
"Georgia","M","secondary.higher","15-19",2012,NA,139160,15,NA,0.000721878228,147920,107,NA
"Georgia","M","noEdu.primary","20-24",2012,NA,2840,20,NA,0.0013187573,181160,239,NA
"Georgia","M","noEdu.primary","25-29",2012,NA,2680,25,NA,0.00157363896,180020,284,NA
"Georgia","M","secondary.higher","30-34",2012,NA,163800,30,NA,0.00236218582,166020,393,NA
"Georgia","M","secondary.higher","35-39",2012,NA,157080,35,NA,0.0033765463,158820,537,NA
"Georgia","M","noEdu.primary","40-44",2012,NA,1600,40,NA,0.00514162582,153400,789,NA
"Georgia","M","noEdu.primary","45-49",2012,NA,1640,45,NA,0.00847681046,159200,1350,NA
"Georgia","M","secondary.higher","50-54",2012,NA,158520,50,NA,0.0124298626,160360,1994,NA
"Georgia","M","secondary.higher","55-59",2012,NA,135420,55,NA,0.0181389362,137240,2490,NA
"Georgia","M","noEdu.primary","60-64",2012,NA,2140,60,NA,0.026089887,106640,2783,NA
"Georgia","M","noEdu.primary","65-69",2012,NA,3160,65,NA,0.0365188344,77980,2848,NA
"Georgia","M","secondary.higher","70-74",2012,NA,69240,70,NA,0.0571111596,76140,4349,NA
"Georgia","M","secondary.higher","75-79",2012,NA,49080,75,NA,0.093524908,57780,5404,NA
"Georgia","M","noEdu.primary","80-84",2012,NA,9500,80,NA,0.142628394,33180,4733,NA
"Georgia","M","noEdu.primary","85+",2012,NA,6000,85,NA,0.243550741249527,13380,3259,NA
"Georgia","F","secondary.higher","15-19",2012,NA,133120,15,NA,0.00028581415,140940,41,NA
"Georgia","F","secondary.higher","20-24",2012,NA,179960,20,NA,0.000344340844,182560,63,NA
"Georgia","F","noEdu.primary","25-29",2012,NA,2480,25,NA,0.000486979252,185160,91,NA
"Georgia","F","noEdu.primary","30-34",2012,NA,2120,30,NA,0.000711681098,178980,128,NA
"Georgia","F","secondary.higher","35-39",2012,NA,172100,35,NA,0.000983297084,173840,171,NA
"Georgia","F","secondary.higher","40-44",2012,NA,168220,40,NA,0.00158295092,170000,270,NA
"Georgia","F","noEdu.primary","45-49",2012,NA,2180,45,NA,0.00256041462,185100,474,NA
"Georgia","F","noEdu.primary","50-54",2012,NA,2640,50,NA,0.00397136956,186180,740,NA
"Georgia","F","secondary.higher","55-59",2012,NA,161140,55,NA,0.00630129456,164260,1036,NA
"Georgia","F","secondary.higher","60-64",2012,NA,132200,60,NA,0.00992044224,136220,1352,NA
"Georgia","F","noEdu.primary","65-69",2012,NA,5480,65,NA,0.0160988584,108780,1752,NA
"Georgia","F","noEdu.primary","70-74",2012,NA,11060,70,NA,0.0305532482,112920,3451,NA
"Georgia","F","secondary.higher","75-79",2012,NA,78960,75,NA,0.0560895698,92780,5204,NA
"Georgia","F","secondary.higher","80-84",2012,NA,46600,80,NA,0.0995581992,63360,6309,NA
"Georgia","F","noEdu.primary","85+",2012,NA,16240,85,NA,0.202227676422532,38020,7689,NA
"Georgia","M","noEdu.primary","15-19",2012,NA,8760,15,NA,0.000721878228,147920,107,NA
"Georgia","M","secondary.higher","20-24",2012,NA,178320,20,NA,0.0013187573,181160,239,NA
"Georgia","M","secondary.higher","25-29",2012,NA,177340,25,NA,0.00157363896,180020,284,NA
"Georgia","M","noEdu.primary","30-34",2012,NA,2220,30,NA,0.00236218582,166020,393,NA
"Georgia","M","noEdu.primary","35-39",2012,NA,1740,35,NA,0.0033765463,158820,537,NA
"Georgia","M","secondary.higher","40-44",2012,NA,151800,40,NA,0.00514162582,153400,789,NA
"Georgia","M","secondary.higher","45-49",2012,NA,157560,45,NA,0.00847681046,159200,1350,NA
"Georgia","M","noEdu.primary","50-54",2012,NA,1840,50,NA,0.0124298626,160360,1994,NA
"Georgia","M","noEdu.primary","55-59",2012,NA,1820,55,NA,0.0181389362,137240,2490,NA
"Georgia","M","secondary.higher","60-64",2012,NA,104500,60,NA,0.026089887,106640,2783,NA
"Georgia","M","secondary.higher","65-69",2012,NA,74820,65,NA,0.0365188344,77980,2848,NA
"Georgia","M","noEdu.primary","70-74",2012,NA,6900,70,NA,0.0571111596,76140,4349,NA
"Georgia","M","noEdu.primary","75-79",2012,NA,8700,75,NA,0.093524908,57780,5404,NA
"Georgia","M","secondary.higher","80-84",2012,NA,23680,80,NA,0.142628394,33180,4733,NA
"Georgia","M","secondary.higher","85+",2012,NA,7380,85,NA,0.243550741249527,13380,3259,NA
"Georgia","F","noEdu.primary","15-19",2013,NA,7280,15,NA,0.00027914205,131060,37,NA
"Georgia","F","noEdu.primary","20-24",2013,NA,2500,20,NA,0.000337414616,184840,63,NA
"Georgia","F","secondary.higher","25-29",2013,NA,194420,25,NA,0.000478040938,196840,95,NA
"Georgia","F","secondary.higher","30-34",2013,NA,188440,30,NA,0.000699092052,190620,134,NA
"Georgia","F","noEdu.primary","35-39",2013,NA,1760,35,NA,0.000965903376,187160,181,NA
"Georgia","F","noEdu.primary","40-44",2013,NA,1720,40,NA,0.00155442968,181900,283,NA
"Georgia","F","secondary.higher","45-49",2013,NA,188680,45,NA,0.00251313918,190700,480,NA
"Georgia","F","secondary.higher","50-54",2013,NA,197060,50,NA,0.00389620194,199520,778,NA
"Georgia","F","noEdu.primary","55-59",2013,NA,2980,55,NA,0.00617930274,180640,1117,NA
"Georgia","F","noEdu.primary","60-64",2013,NA,3780,60,NA,0.00972508786,151980,1479,NA
"Georgia","F","secondary.higher","65-69",2013,NA,115100,65,NA,0.0157806176,120120,1896,NA
