"geo","sex","edu.att","age.group","year","log.mx.new","pop.size","region","sigma","mu"
"Georgia","M","noEdu.primary","15-19",1980,NA,17400,"region2",0.120471596023184,-5.51673794021904
"Georgia","F","noEdu.primary","15-19",1981,NA,17080,"region2",0.18792106971123,-6.43934992631517
"Georgia","M","secondary.higher","15-19",1981,NA,220300,"region2",0.0531754629758515,-6.37580394379894
"Georgia","F","secondary.higher","15-19",1981,NA,213960,"region2",0.0832744435640064,-7.27198944012951
"Georgia","M","noEdu.primary","15-19",1981,NA,16780,"region2",0.1244012874926,-5.53714442494978
"Georgia","F","noEdu.primary","15-19",1982,NA,16360,"region2",0.195971158023203,-6.45992294777765
"Georgia","M","secondary.higher","15-19",1982,NA,215700,"region2",0.0534810294336754,-6.39383981504783
"Georgia","F","secondary.higher","15-19",1982,NA,208620,"region2",0.0848566974041341,-7.28874571235193
"Georgia","M","noEdu.primary","15-19",1982,NA,16160,"region2",0.127393839742097,-5.55431593001517
"Georgia","F","noEdu.primary","15-19",1983,NA,15640,"region2",0.205050307887639,-6.5126538833319
"Georgia","M","secondary.higher","15-19",1983,NA,211100,"region2",0.0560284310766853,-6.44866246213788
"Georgia","F","secondary.higher","15-19",1983,NA,203280,"region2",0.0862140987974244,-7.34204577027607
"Georgia","M","noEdu.primary","15-19",1983,NA,15540,"region2",0.132362502488054,-5.60634053021895
"Georgia","F","noEdu.primary","15-19",1984,NA,14920,"region2",0.21367741989084,-6.52054521694279
"Georgia","M","secondary.higher","15-19",1984,NA,206500,"region2",0.0562331814118244,-6.45846557462979
"Georgia","F","secondary.higher","15-19",1984,NA,197940,"region2",0.0890900686416914,-7.35353566989581
"Georgia","M","noEdu.primary","15-19",1984,NA,14920,"region2",0.135930649952692,-5.62343891402526
"Georgia","F","noEdu.primary","15-19",1985,NA,14200,"region2",0.211246614294769,-6.53130117778424
"Georgia","M","secondary.higher","15-19",1985,NA,201900,"region2",0.0564243740749034,-6.47014871243776
"Georgia","F","secondary.higher","15-19",1985,NA,192600,"region2",0.0918026954718394,-7.36264508451047
"Georgia","M","noEdu.primary","15-19",1985,NA,14300,"region2",0.13731040709659,-5.62965799606494
"Georgia","F","noEdu.primary","15-19",1986,NA,13900,"region2",0.220586665990999,-6.55163965367388
"Georgia","M","secondary.higher","15-19",1986,NA,201540,"region2",0.0585655779070125,-6.47787407173619
"Georgia","F","secondary.higher","15-19",1986,NA,191440,"region2",0.0897441295882301,-7.3725532783203
"Georgia","M","noEdu.primary","15-19",1986,NA,14080,"region2",0.139897905300224,-5.64116692574148
"Georgia","F","noEdu.primary","15-19",1987,NA,13600,"region2",0.222497320049982,-6.55456504740008
"Georgia","M","secondary.higher","15-19",1987,NA,201180,"region2",0.0582167994274941,-6.48892297308141
"Georgia","F","secondary.higher","15-19",1987,NA,190280,"region2",0.0923768550042529,-7.38298301363735
"Georgia","M","noEdu.primary","15-19",1987,NA,13860,"region2",0.141486804143788,-5.64920856953136
"Georgia","F","noEdu.primary","15-19",1988,NA,13300,"region2",0.225700501798439,-6.57279984180935
"Georgia","M","secondary.higher","15-19",1988,NA,200820,"region2",0.0589914915119126,-6.49942835113192
"Georgia","F","secondary.higher","15-19",1988,NA,189120,"region2",0.0918733181976093,-7.39164340660007
"Georgia","M","noEdu.primary","15-19",1988,NA,13640,"region2",0.140045106411961,-5.66288173837123
"Georgia","F","noEdu.primary","15-19",1989,NA,13000,"region2",0.22870640008484,-6.57578238964984
"Georgia","M","secondary.higher","15-19",1989,NA,200460,"region2",0.0587800797039243,-6.49864721879717
"Georgia","F","secondary.higher","15-19",1989,NA,187960,"region2",0.093160562876657,-7.39349309791201
"Georgia","M","noEdu.primary","15-19",1989,NA,13420,"region2",0.142242876137311,-5.65990205378355
"Georgia","F","noEdu.primary","15-19",1990,NA,12700,"region2",0.228212483700328,-6.57843662985105
"Georgia","M","secondary.higher","15-19",1990,NA,200100,"region2",0.0592644926164734,-6.515655668368
"Georgia","F","secondary.higher","15-19",1990,NA,186800,"region2",0.0951811745539065,-7.41027403023937
"Georgia","M","noEdu.primary","15-19",1990,NA,13200,"region2",0.149028559211042,-5.67791554790424
"Georgia","F","noEdu.primary","15-19",1991,NA,12460,"region2",0.235818564360406,-6.58416912925887
"Georgia","M","secondary.higher","15-19",1991,NA,196180,"region2",0.0597562531033549,-6.51638193368753
"Georgia","F","secondary.higher","15-19",1991,NA,185260,"region2",0.09526614477939,-7.41153399222068
"Georgia","M","noEdu.primary","15-19",1991,NA,12860,"region2",0.148562698487133,-5.67920010488781
"Georgia","F","noEdu.primary","15-19",1992,NA,12220,"region2",0.24144629474956,-6.5812109708689
"Georgia","M","secondary.higher","15-19",1992,NA,192260,"region2",0.0596514845734381,-6.51700044809984
"Georgia","F","secondary.higher","15-19",1992,NA,183720,"region2",0.0961710240671266,-7.4114953718958
"Georgia","M","noEdu.primary","15-19",1992,NA,12520,"region2",0.151615263053988,-5.6803237912264
"Georgia","F","noEdu.primary","15-19",1993,NA,11980,"region2",0.239511291833706,-6.58922009455913
"Georgia","M","secondary.higher","15-19",1993,NA,188340,"region2",0.0603731800765321,-6.52079412824607
"Georgia","F","secondary.higher","15-19",1993,NA,182180,"region2",0.0962282146523218,-7.41222554518335
"Georgia","M","noEdu.primary","15-19",1993,NA,12180,"region2",0.155475426817541,-5.6830392301139
"Georgia","F","noEdu.primary","15-19",1994,NA,11740,"region2",0.237732487479184,-6.59971178242625
"Georgia","M","secondary.higher","15-19",1994,NA,184420,"region2",0.0617088832318893,-6.52326286700503
"Georgia","F","secondary.higher","15-19",1994,NA,180640,"region2",0.0960343824038498,-7.4151295043274
"Georgia","M","noEdu.primary","15-19",1994,NA,11840,"region2",0.155540103573138,-5.68819794448713
"Georgia","F","noEdu.primary","15-19",1995,NA,11500,"region2",0.24448604050759,-6.60445464682453
"Georgia","M","secondary.higher","15-19",1995,NA,180500,"region2",0.0634047292665805,-6.52580178294278
"Georgia","F","secondary.higher","15-19",1995,NA,179100,"region2",0.0983037390428703,-7.41892623775296
"Georgia","M","noEdu.primary","15-19",1995,NA,11500,"region2",0.159751510382782,-5.68656697828301
"Georgia","F","noEdu.primary","15-19",1996,NA,11340,"region2",0.252996859580305,-6.63625043309256
"Georgia","M","secondary.higher","15-19",1996,NA,179740,"region2",0.0639107603578197,-6.56738994107285
"Georgia","F","secondary.higher","15-19",1996,NA,178400,"region2",0.096129498900133,-7.46282707092363
"Georgia","M","noEdu.primary","15-19",1996,NA,11400,"region2",0.161912484725527,-5.72889895929391
"Georgia","F","noEdu.primary","15-19",1997,NA,11180,"region2",0.257414374536411,-6.67519750473065
"Georgia","M","secondary.higher","15-19",1997,NA,178980,"region2",0.0648648866792649,-6.5968050914008
"Georgia","F","secondary.higher","15-19",1997,NA,177700,"region2",0.0999732658594761,-7.49069168822266
"Georgia","M","noEdu.primary","15-19",1997,NA,11300,"region2",0.167200436145557,-5.76083056240625
"Georgia","F","noEdu.primary","15-19",1998,NA,11020,"region2",0.262917005048222,-6.70526075938142
"Georgia","M","secondary.higher","15-19",1998,NA,178220,"region2",0.0649869026151811,-6.62729101285432
"Georgia","F","secondary.higher","15-19",1998,NA,177000,"region2",0.101153482832591,-7.52220089140093
"Georgia","M","noEdu.primary","15-19",1998,NA,11200,"region2",0.171991046921374,-5.79568155822119
"Georgia","F","noEdu.primary","15-19",1999,NA,10860,"region2",0.267794171489137,-6.742755623664
"Georgia","M","secondary.higher","15-19",1999,NA,177460,"region2",0.0666488194818669,-6.66004982524175
"Georgia","F","secondary.higher","15-19",1999,NA,176300,"region2",0.104051291351102,-7.55694345977599
"Georgia","M","noEdu.primary","15-19",1999,NA,11100,"region2",0.170812223022998,-5.82603434813636
"Georgia","F","noEdu.primary","15-19",2000,NA,10700,"region2",0.275695131531601,-6.77509408332183
"Georgia","M","secondary.higher","15-19",2000,NA,176700,"region2",0.0676403727635623,-6.69507482797144
"Georgia","F","secondary.higher","15-19",2000,NA,175600,"region2",0.106537235500108,-7.59082079411101
"Georgia","M","noEdu.primary","15-19",2000,NA,11000,"region2",0.175479502586617,-5.86656172766766
"Georgia","F","noEdu.primary","15-19",2001,NA,10700,"region2",0.277080655664215,-6.78766968813719
"Georgia","M","secondary.higher","15-19",2001,NA,178800,"region2",0.0680303369106698,-6.70488930517091
"Georgia","F","secondary.higher","15-19",2001,NA,177200,"region2",0.105755007205117,-7.6007480830746
"Georgia","M","noEdu.primary","15-19",2001,NA,11100,"region2",0.177506468155943,-5.865175111733
"Georgia","F","noEdu.primary","15-19",2002,NA,10700,"region2",0.273284316785032,-6.79362055643961
"Georgia","M","secondary.higher","15-19",2002,NA,180900,"region2",0.0677345104070617,-6.71280550716885
"Georgia","F","secondary.higher","15-19",2002,NA,178800,"region2",0.105831647133013,-7.60897548195112
"Georgia","M","noEdu.primary","15-19",2002,NA,11200,"region2",0.177512098139807,-5.88281747017868
"Georgia","F","noEdu.primary","15-19",2003,NA,10700,"region2",0.280461120997624,-6.80706253372409
"Georgia","M","secondary.higher","15-19",2003,NA,183000,"region2",0.0681908542555952,-6.72425030821635
"Georgia","F","secondary.higher","15-19",2003,NA,180400,"region2",0.105487067374219,-7.617782783292
"Georgia","M","noEdu.primary","15-19",2003,NA,11300,"region2",0.178493130989186,-5.89111814963825
"Georgia","F","noEdu.primary","15-19",2004,NA,10700,"region2",0.280652215204898,-6.82089254236864
"Georgia","M","secondary.higher","15-19",2004,NA,185100,"region2",0.0680715427562318,-6.73417945841204
"Georgia","F","secondary.higher","15-19",2004,NA,182000,"region2",0.106448694369415,-7.63023049604599
"Georgia","M","noEdu.primary","15-19",2004,NA,11400,"region2",0.177381683091554,-5.90038038025801
"Georgia","F","noEdu.primary","15-19",2005,NA,10700,"region2",0.282421434916038,-6.82379885173247
"Georgia","M","secondary.higher","15-19",2005,NA,187200,"region2",0.0680251927677827,-6.74681246107342
"Georgia","F","secondary.higher","15-19",2005,NA,183600,"region2",0.105136432818269,-7.64323114875472
"Georgia","M","noEdu.primary","15-19",2005,NA,11500,"region2",0.176070767472395,-5.913313116084
"Georgia","F","noEdu.primary","15-19",2006,NA,10340,"region2",0.290589493102461,-6.85713101590882
"Georgia","M","secondary.higher","15-19",2006,NA,180520,"region2",0.0697497340484519,-6.77264895654338
"Georgia","F","secondary.higher","15-19",2006,NA,177240,"region2",0.109862573287078,-7.66977597226151
"Georgia","M","noEdu.primary","15-19",2006,NA,11120,"region2",0.182811405081105,-5.94229250935322
"Georgia","F","noEdu.primary","15-19",2007,NA,9980,"region2",0.297159602671209,-6.86849111642911
"Georgia","M","secondary.higher","15-19",2007,NA,173840,"region2",0.069847988405656,-6.77415820018367
"Georgia","F","secondary.higher","15-19",2007,NA,170880,"region2",0.112621524226663,-7.67057502478648
"Georgia","M","noEdu.primary","15-19",2007,NA,10740,"region2",0.186691512337112,-5.93920554216996
"Georgia","F","noEdu.primary","15-19",2008,NA,9620,"region2",0.306406884111663,-6.89572313315041
"Georgia","M","secondary.higher","15-19",2008,NA,167160,"region2",0.0740964041860322,-6.80258645257711
"Georgia","F","secondary.higher","15-19",2008,NA,164520,"region2",0.117096889845205,-7.69768619997979
"Georgia","M","noEdu.primary","15-19",2008,NA,10360,"region2",0.190011649551451,-5.96950188707169
"Georgia","F","noEdu.primary","15-19",2009,NA,9260,"region2",0.312239991621444,-6.92725797034567
"Georgia","M","secondary.higher","15-19",2009,NA,160480,"region2",0.0767382759294172,-6.83162451945047
"Georgia","F","secondary.higher","15-19",2009,NA,158160,"region2",0.119082640853714,-7.72665159560574
"Georgia","M","noEdu.primary","15-19",2009,NA,9980,"region2",0.19809615579818,-6.00109954536924
"Georgia","F","noEdu.primary","15-19",2010,NA,8900,"region2",0.325669871503507,-6.95952807577394
"Georgia","M","secondary.higher","15-19",2010,NA,153800,"region2",0.0800810812836187,-6.86426556579806
"Georgia","F","secondary.higher","15-19",2010,NA,151800,"region2",0.123152211547024,-7.76071595202345
"Georgia","M","noEdu.primary","15-19",2010,NA,9600,"region2",0.205555062604514,-6.03405299228849
"Georgia","F","noEdu.primary","15-19",2011,NA,8360,"region2",0.342075137104328,-6.9961057925555
"Georgia","M","secondary.higher","15-19",2011,NA,146480,"region2",0.0829064534380543,-6.88915107872234
"Georgia","F","secondary.higher","15-19",2011,NA,142460,"region2",0.129626353071464,-7.7849651639188
"Georgia","M","noEdu.primary","15-19",2011,NA,9180,"region2",0.21396716964173,-6.05989085810498
"Georgia","F","noEdu.primary","15-19",2012,NA,7820,"region2",0.356792722264259,-7.02116574602907
"Georgia","M","secondary.higher","15-19",2012,NA,139160,"region2",0.0844612932274631,-6.91285967644505
"Georgia","F","secondary.higher","15-19",2012,NA,133120,"region2",0.135603426669941,-7.81004373671504
"Georgia","M","noEdu.primary","15-19",2012,NA,8760,"region2",0.218590827426716,-6.08546447598346
"Georgia","F","noEdu.primary","15-19",2013,NA,7280,"region2",0.370542094229405,-7.04470248999371
"Georgia","M","secondary.higher","15-19",2013,NA,131840,"region2",0.0880208975924755,-6.93931311647391
"Georgia","F","secondary.higher","15-19",2013,NA,123780,"region2",0.143360715517045,-7.84026562183382
"Georgia","M","noEdu.primary","15-19",2013,NA,8340,"region2",0.225671619805298,-6.11464433614648
"Georgia","F","noEdu.primary","15-19",2014,NA,6740,"region2",0.384655227633075,-7.06905944851451
"Georgia","M","secondary.higher","15-19",2014,NA,124520,"region2",0.0936338372111185,-6.95426343420016
"Georgia","F","secondary.higher","15-19",2014,NA,114440,"region2",0.149560240251282,-7.8495669597303
"Georgia","M","noEdu.primary","15-19",2014,NA,7920,"region2",0.235882116689486,-6.12480238842227
"Georgia","F","noEdu.primary","15-19",2015,NA,6200,"region2",0.411479543441194,-7.17188698834324
"Georgia","M","secondary.higher","15-19",2015,NA,117200,"region2",0.106160453905899,-7.04790511114455
"Georgia","F","secondary.higher","15-19",2015,NA,105100,"region2",0.168435330227485,-7.94443257953519
"Georgia","M","noEdu.primary","15-19",2015,NA,7500,"region2",0.25332489381386,-6.22714061889993
"Jordan","F","noEdu.primary","15-19",1978,NA,59120,"region3",0.124969092072171,-6.82930552876479
"Jordan","M","secondary.higher","15-19",1978,NA,53320,"region3",0.129743951531565,-6.84637027890179
"Jordan","F","secondary.higher","15-19",1978,NA,47600,"region3",0.192548175759062,-7.44220122695328
"Jordan","M","noEdu.primary","15-19",1978,NA,69340,"region3",0.0859205919940144,-6.23314793769623
"Jordan","F","noEdu.primary","15-19",1979,NA,60960,"region3",0.123935944286444,-6.84743946391237
"Jordan","M","secondary.higher","15-19",1979,NA,57960,"region3",0.128769789681045,-6.86796275673147
"Jordan","F","secondary.higher","15-19",1979,NA,51200,"region3",0.182633415528604,-7.46562363210444
"Jordan","M","noEdu.primary","15-19",1979,NA,72220,"region3",0.0862066332664286,-6.25654150654416
"Jordan","F","noEdu.primary","15-19",1980,-6.84301773306532,62800,"region3",0.122881338323888,-6.87257215707286
"Jordan","M","secondary.higher","15-19",1980,-6.66249392241431,62600,"region3",0.123479349117099,-6.88873070109618
"Jordan","F","secondary.higher","15-19",1980,-6.97961984021178,54800,"region3",0.177440403766086,-7.48984516308193
"Jordan","M","noEdu.primary","15-19",1980,-6.50807696645713,75100,"region3",0.0838300834667633,-6.27850106902725
